Object ID,Title,Object Name,Department,Culture,Period,Artist Display Name,Medium,Dimensions,Classification,Object Date,General_Text_Description,url
37988,Unknown,Folio,Asian Art,"India, Punjab Hills, Guler",Unknown,Nainsukh,Ink and opaque watercolor on paper,9 15/16 x 13 15/16 in. (25.2 x 35.4 cm),Paintings,ca. 1790,"Unknown is a Unknown Folio by the India, Punjab Hills, Guler artist Nainsukh. This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 9 15/16 x 13 15/16 in. (25.2 x 35.4 cm), the work is classified as Paintings and was created in ca. 1790.",http://example_url_358/
37989,Unknown,Painting,Asian Art,"India (Punjab Hill, Mandi)",Unknown,Unknown,Ink and opaque watercolor on paper,6 7/8 x 7 11/16 in. (17.5 x 19.5 cm),Paintings,ca. 1780–90,"Unknown is a Unknown Painting by the India (Punjab Hill, Mandi) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 6 7/8 x 7 11/16 in. (17.5 x 19.5 cm), the work is classified as Paintings and was created in ca. 1780–90.",http://example_url_359/
37990,Unknown,Painting,Asian Art,"India (Punjab Hills, Mandi)",Unknown,Unknown,Ink and opaque watercolor on paper,8 5/8 x 6 7/8 in. (21.9 x 17.5 cm),Paintings,ca. 1780–90,"Unknown is a Unknown Painting by the India (Punjab Hills, Mandi) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 8 5/8 x 6 7/8 in. (21.9 x 17.5 cm), the work is classified as Paintings and was created in ca. 1780–90.",http://example_url_360/
37991,Unknown,Painting,Asian Art,"India (Punjab Hills, Kangra)",Unknown,Unknown,"Ink, opaque watercolor, and gilt on paper",7 1/4 x 5 13/16 in. (18.4 x 14.8 cm),Paintings,ca. 1800,"Unknown is a Unknown Painting by the India (Punjab Hills, Kangra) artist.This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gilt on paper. Measuring 7 1/4 x 5 13/16 in. (18.4 x 14.8 cm), the work is classified as Paintings and was created in ca. 1800.",http://example_url_361/
37992,Unknown,Painting,Asian Art,"India (Punjab Hills, Kangra)",Unknown,Unknown,"Ink, opaque watercolor, and gold on paper",6 x 3 3/4 in. (15.2 x 9.5 cm),Paintings,ca. 1790–1800,"Unknown is a Unknown Painting by the India (Punjab Hills, Kangra) artist.This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring 6 x 3 3/4 in. (15.2 x 9.5 cm), the work is classified as Paintings and was created in ca. 1790–1800.",http://example_url_362/
37993,Unknown,Painting,Asian Art,"India (Punjab Hills, Kangra)",Unknown,Unknown,"Ink, opaque watercolor, silver and gold on paper",6 3/5 x 2 1/4 in. (16.8 x 5.8 cm),Paintings,ca. 1800,"Unknown is a Unknown Painting by the India (Punjab Hills, Kangra) artist.This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, silver and gold on paper. Measuring 6 3/5 x 2 1/4 in. (16.8 x 5.8 cm), the work is classified as Paintings and was created in ca. 1800.",http://example_url_363/
37994,Unknown,Folio,Asian Art,"India (Kangra, Himachal Pradesh)",Unknown,Ranjha|First generation after Manaku and Nainsukh,Ink and opaque watercolor on paper,"Page: 11 1/2 x 15 9/16 in. (29.2 x 39.5 cm)
Image: 8 3/4 x 13 1/8 in. (22.2 x 33.3 cm)",Paintings,ca. 1800–10,"Unknown is a Unknown Folio by the India (Kangra, Himachal Pradesh) artist Ranjha|First generation after Manaku and Nainsukh. This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring Page: 11 1/2 x 15 9/16 in. (29.2 x 39.5 cm)
Image: 8 3/4 x 13 1/8 in. (22.2 x 33.3 cm), the work is classified as Paintings and was created in ca. 1800–10.",http://example_url_364/
37995,Unknown,Folio,Asian Art,India (Orissa),Unknown,Unknown,Ink and opaque watercolor on palm leaf,1 11/16 x 16 in. (4.3 x 40.6 cm),Paintings,16th–17th century,"Unknown is a Unknown Folio by the India (Orissa) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on palm leaf. Measuring 1 11/16 x 16 in. (4.3 x 40.6 cm), the work is classified as Paintings and was created in 16th–17th century.",http://example_url_365/
37996,Unknown,Folio,Asian Art,India (Orissa),Unknown,Unknown,Ink and opaque watercolor on paper,9 5/8 x 15 1/4 in. (24.4 x 38.7 cm),Paintings,1800–1825,"Unknown is a Unknown Folio by the India (Orissa) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 9 5/8 x 15 1/4 in. (24.4 x 38.7 cm), the work is classified as Paintings and was created in 1800–1825.",http://example_url_366/
37997,Unknown,Folio,Asian Art,India,Unknown,Unknown,Ink and opaque watercolor on paper,13 7/8 x 8 1/4 in. (35.2 x 21 cm),Paintings,1800–1825,"Unknown is a Unknown Folio by the India artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 13 7/8 x 8 1/4 in. (35.2 x 21 cm), the work is classified as Paintings and was created in 1800–1825.",http://example_url_367/
37998,Unknown,Folio,Asian Art,India (Orissa),Unknown,Unknown,Ink and opaque watercolor on paper,8 3/4 x 5 1/4 in. (22.2 x 13.3 cm),Paintings,18th century,"Unknown is a Unknown Folio by the India (Orissa) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 8 3/4 x 5 1/4 in. (22.2 x 13.3 cm), the work is classified as Paintings and was created in 18th century.",http://example_url_368/
37999,Unknown,Folio,Asian Art,India (Orissa),Unknown,Unknown,Ink and opaque watercolor on paper,9 3/8 x 12 5/8 in. (23.8 x 32.1 cm),Paintings,1840,"Unknown is a Unknown Folio by the India (Orissa) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 9 3/8 x 12 5/8 in. (23.8 x 32.1 cm), the work is classified as Paintings and was created in 1840.",http://example_url_369/
38000,Unknown,Folio,Asian Art,India (Gujarat),Unknown,Unknown,Ink and opaque watercolor on paper,"Image: 7 1/8 × 4 5/8 in. (18.1 × 11.7 cm)
Sheet: 9 1/4 × 4 5/8 in. (23.5 × 11.7 cm)",Paintings,ca. 1725,"Unknown is a Unknown Folio by the India (Gujarat) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring Image: 7 1/8 × 4 5/8 in. (18.1 × 11.7 cm)
Sheet: 9 1/4 × 4 5/8 in. (23.5 × 11.7 cm), the work is classified as Paintings and was created in ca. 1725.",http://example_url_370/
38001,Unknown,Folio,Asian Art,India,Unknown,Unknown,Ink and opaque watercolor on paper,5 3/4 x 8 7/16 in. (14.6 x 21.4 cm),Paintings,ca. 1650,"Unknown is a Unknown Folio by the India artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 5 3/4 x 8 7/16 in. (14.6 x 21.4 cm), the work is classified as Paintings and was created in ca. 1650.",http://example_url_371/
38002,Unknown,Folio,Asian Art,India,Unknown,Unknown,Ink on paper,4 7/8 x 7 in. (12.4 x 17.8 cm),Paintings,ca. 1675,"Unknown is a Unknown Folio by the India artist.This piece, part of the Asian Art collection, is crafted using Ink on paper. Measuring 4 7/8 x 7 in. (12.4 x 17.8 cm), the work is classified as Paintings and was created in ca. 1675.",http://example_url_372/
38003,Unknown,Folio,Asian Art,India,Unknown,Unknown,Ink and opaque watercolor on paper,5 1/16 x 10 5/8 in. (12.9 x 27 cm),Paintings,ca.1800,"Unknown is a Unknown Folio by the India artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 5 1/16 x 10 5/8 in. (12.9 x 27 cm), the work is classified as Paintings and was created in ca.1800.",http://example_url_373/
38004,Unknown,Folio,Asian Art,India,Unknown,Unknown,Ink and washes of pink on paper,4 1/4 x 4 11/16 in. (10.8 x 11.9 cm),Paintings,ca. 1800,"Unknown is a Unknown Folio by the India artist.This piece, part of the Asian Art collection, is crafted using Ink and washes of pink on paper. Measuring 4 1/4 x 4 11/16 in. (10.8 x 11.9 cm), the work is classified as Paintings and was created in ca. 1800.",http://example_url_374/
38006,Unknown,Tangka,Asian Art,Tibet,Unknown,Unknown,Distemper and gold on cloth,"Image: 19 1/2 x 13 15/16 in. (49.5 x 35.4 cm)
Framed: 32 13/16 x 21 11/16 in. (83.3 x 55.1 cm)",Paintings,early to mid-12th century,"Unknown is a Unknown Tangka by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Distemper and gold on cloth. Measuring Image: 19 1/2 x 13 15/16 in. (49.5 x 35.4 cm)
Framed: 32 13/16 x 21 11/16 in. (83.3 x 55.1 cm), the work is classified as Paintings and was created in early to mid-12th century.",http://example_url_375/
38007,Unknown,Folio,Asian Art,"India (Rajasthan, Mewar, Udaipur)",Unknown,Bhima|Kesu Ram|Bhopa|Nathu,"Ink, opaque watercolor, and gold on paper","Page: 26 5/8 x 32 7/8 in. (67.6 x 83.5 cm)
Image: 22 3/4 x 29 3/16 in. (57.8 x 74.1 cm)",Paintings,dated 1767,"Unknown is a Unknown Folio by the India (Rajasthan, Mewar, Udaipur) artist Bhima|Kesu Ram|Bhopa|Nathu. This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring Page: 26 5/8 x 32 7/8 in. (67.6 x 83.5 cm)
Image: 22 3/4 x 29 3/16 in. (57.8 x 74.1 cm), the work is classified as Paintings and was created in dated 1767.",http://example_url_376/
38008,Unknown,Folio,Asian Art,India (Bihar or West Bengal),Pala period,Unknown,Ink and color on palm leaf,"Image: 2 in. × 21 7/8 in. (5.1 × 55.6 cm)
Sheet: 22 × 28 in. (55.9 × 71.1 cm)",Paintings,12th century,"Unknown is a Pala period Folio by the India (Bihar or West Bengal) artist.This piece, part of the Asian Art collection, is crafted using Ink and color on palm leaf. Measuring Image: 2 in. × 21 7/8 in. (5.1 × 55.6 cm)
Sheet: 22 × 28 in. (55.9 × 71.1 cm), the work is classified as Paintings and was created in 12th century.",http://example_url_377/
38009,Unknown,Painting,Asian Art,"India, Punjab Hills, kingdom of Jasrota",Unknown,Nainsukh,"Ink, opaque watercolor, and gold on paper",Overall: 7 3/4 x 6 1/8 in. (19.7 x 15.6 cm),Paintings,ca. 1745–50,"Unknown is a Unknown Painting by the India, Punjab Hills, kingdom of Jasrota artist Nainsukh. This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring Overall: 7 3/4 x 6 1/8 in. (19.7 x 15.6 cm), the work is classified as Paintings and was created in ca. 1745–50.",http://example_url_378/
38010,Unknown,Folio,Asian Art,"India, Punjab Hills, kingdom of Mankot",Unknown,Unknown,Opaque watercolor and ink on paper,"Page: 8 5/8 x 12 1/2 in. (21.9 x 31.8 cm)
Image: 7 3/4 x 11 5/8 in. (19.7 x 29.5 cm)",Paintings,ca. 1690–1710,"Unknown is a Unknown Folio by the India, Punjab Hills, kingdom of Mankot artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor and ink on paper. Measuring Page: 8 5/8 x 12 1/2 in. (21.9 x 31.8 cm)
Image: 7 3/4 x 11 5/8 in. (19.7 x 29.5 cm), the work is classified as Paintings and was created in ca. 1690–1710.",http://example_url_379/
38011,Unknown,Tangka,Asian Art,"Nepal, Kathmandu Valley","Early Malla period, dated the month of Phalguna (likely) 443 NS",Unknown,Distemper and gold on cloth,Overall: 32 x 26 1/2 in. (81.3 x 67.3 cm),Paintings,equivalent to February / March 1322,"Unknown is a Early Malla period, dated the month of Phalguna (likely) 443 NS Tangka by the Nepal, Kathmandu Valley artist.This piece, part of the Asian Art collection, is crafted using Distemper and gold on cloth. Measuring Overall: 32 x 26 1/2 in. (81.3 x 67.3 cm), the work is classified as Paintings and was created in equivalent to February / March 1322.",http://example_url_380/
38012,Unknown,Painting,Asian Art,"India (Rajasthan, Bundi, or Kota [?])",Unknown,Unknown,"Ink, gold and opaque watercolor on paper",12 7/8 x 10 3/4 in. (32.7 x 27.3 cm),Paintings,ca. 1750,"Unknown is a Unknown Painting by the India (Rajasthan, Bundi, or Kota [?]) artist.This piece, part of the Asian Art collection, is crafted using Ink, gold and opaque watercolor on paper. Measuring 12 7/8 x 10 3/4 in. (32.7 x 27.3 cm), the work is classified as Paintings and was created in ca. 1750.",http://example_url_381/
38013,Unknown,Painting,Asian Art,Tibet,Unknown,Unknown,"Ink, gold and opaque watercolor on cloth","Image: 38 x 29 1/4 in. (96.5 x 74.3 cm)
Frame: 54 1/2 x 37 7/8 x 1 1/2 in. (138.4 x 96.2 x 3.8 cm)",Paintings,early 15th century,"Unknown is a Unknown Painting by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Ink, gold and opaque watercolor on cloth. Measuring Image: 38 x 29 1/4 in. (96.5 x 74.3 cm)
Frame: 54 1/2 x 37 7/8 x 1 1/2 in. (138.4 x 96.2 x 3.8 cm), the work is classified as Paintings and was created in early 15th century.",http://example_url_382/
38015,Unknown,Drawing,Asian Art,"India (Himachal Pradesh, Guler)",Unknown,Unknown,"Graphite and ink on paper

",5 5/8 x 7 9/16 in. (14.3 x 19.2 cm),Paintings,ca. 1780,"Unknown is a Unknown Drawing by the India (Himachal Pradesh, Guler) artist.This piece, part of the Asian Art collection, is crafted using Graphite and ink on paper

. Measuring 5 5/8 x 7 9/16 in. (14.3 x 19.2 cm), the work is classified as Paintings and was created in ca. 1780.",http://example_url_383/
38016,Unknown,Painting,Asian Art,"India (Himachal Pradesh, Mandi)",Unknown,A Master of the Mandi atelier,Ink and opaque watercolor on paper,"Image: 14 1/2 × 10 1/8 in. (36.8 × 25.7 cm)
Sheet: 14 3/4 × 10 11/16 in. (37.5 × 27.1 cm)",Paintings,ca. 1700–10,"Unknown is a Unknown Painting by the India (Himachal Pradesh, Mandi) artist A Master of the Mandi atelier. This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring Image: 14 1/2 × 10 1/8 in. (36.8 × 25.7 cm)
Sheet: 14 3/4 × 10 11/16 in. (37.5 × 27.1 cm), the work is classified as Paintings and was created in ca. 1700–10.",http://example_url_384/
38017,Unknown,Folio,Asian Art,"India (Rajasthan, Bikaner)",Unknown,Unknown,Ink and opaque watercolor on paper,"Image: 6 7/8 × 4 5/8 in. (17.5 × 11.7 cm)
Sheet: 8 5/8 in. × 6 in. (21.9 × 15.2 cm)",Paintings,1605–06,"Unknown is a Unknown Folio by the India (Rajasthan, Bikaner) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring Image: 6 7/8 × 4 5/8 in. (17.5 × 11.7 cm)
Sheet: 8 5/8 in. × 6 in. (21.9 × 15.2 cm), the work is classified as Paintings and was created in 1605–06.",http://example_url_385/
38020,Unknown,Painting,Asian Art,India (Punjab Hills),Unknown,Unknown,Gouache on paper,"Image: 10 × 7 in. (25.4 × 17.8 cm)
Mat: 11 in. × 7 7/8 in. (27.9 × 20 cm)
Sheet: 13 in. × 8 5/8 in. (33 × 21.9 cm)",Paintings,late 18th century,"Unknown is a Unknown Painting by the India (Punjab Hills) artist.This piece, part of the Asian Art collection, is crafted using Gouache on paper. Measuring Image: 10 × 7 in. (25.4 × 17.8 cm)
Mat: 11 in. × 7 7/8 in. (27.9 × 20 cm)
Sheet: 13 in. × 8 5/8 in. (33 × 21.9 cm), the work is classified as Paintings and was created in late 18th century.",http://example_url_386/
38021,Unknown,Tangka,Asian Art,Nepal,Thakuri–early Malla periods,Unknown,Distemper on cloth,Image: 26 1/2 x 19 3/4 in. (67.3 x 50.2 cm); Framed: 48 x 33 in. (121.9 x 83.8 cm),Paintings,ca. 1100,"Unknown is a Thakuri–early Malla periods Tangka by the Nepal artist.This piece, part of the Asian Art collection, is crafted using Distemper on cloth. Measuring Image: 26 1/2 x 19 3/4 in. (67.3 x 50.2 cm); Framed: 48 x 33 in. (121.9 x 83.8 cm), the work is classified as Paintings and was created in ca. 1100.",http://example_url_387/
38022,Unknown,Painting,Asian Art,"India (Maharashtra, Marathi)",Unknown,Unknown,Ink and opaque watercolor on paper,11 1/2 x 6 7/16 in. (29.2 x 16.4 cm),Paintings,ca.1850,"Unknown is a Unknown Painting by the India (Maharashtra, Marathi) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 11 1/2 x 6 7/16 in. (29.2 x 16.4 cm), the work is classified as Paintings and was created in ca.1850.",http://example_url_388/
38023,Unknown,Painting,Asian Art,"India (Rajasthan, Marwar)",Unknown,Unknown,Ink and opaque watercolor on paper,7 7/8 x 5 11/16 in. (20.0 x 14.4 cm),Paintings,1725,"Unknown is a Unknown Painting by the India (Rajasthan, Marwar) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 7 7/8 x 5 11/16 in. (20.0 x 14.4 cm), the work is classified as Paintings and was created in 1725.",http://example_url_389/
38024,Unknown,Painting,Asian Art,"India (Rajasthan, Marwar)",Unknown,Unknown,Ink and opaque watercolor on paper,7 5/8 x 5 11/16 in. (19.4 x 14.5 cm),Paintings,1725,"Unknown is a Unknown Painting by the India (Rajasthan, Marwar) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 7 5/8 x 5 11/16 in. (19.4 x 14.5 cm), the work is classified as Paintings and was created in 1725.",http://example_url_390/
38025,Unknown,Folio,Asian Art,"India (Rajasthan, Sirohi, Bundi or Kotah)",Unknown,Unknown,Ink and opaque watercolor on paper,7 3/8 x 7 7/8 in. (18.7 x 20 cm),Paintings,ca. mid-18th century,"Unknown is a Unknown Folio by the India (Rajasthan, Sirohi, Bundi or Kotah) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 7 3/8 x 7 7/8 in. (18.7 x 20 cm), the work is classified as Paintings and was created in ca. mid-18th century.",http://example_url_391/
